RATE,TYPE,LOCATIONID,TS
720,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:12:13.219"
2820,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:12:13.219"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:12:25.961"
720,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:12:25.961"
2820,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:12:25.961"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:12:39.066"
720,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:12:39.066"
2820,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:12:39.066"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:12:52.913"
720,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:12:52.913"
2820,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:12:52.913"
3180,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:13:06.302"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:13:06.302"
3480,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:13:06.302"
3180,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:13:19.256"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:13:19.256"
3480,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:13:19.256"
3180,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:13:32.107"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:13:32.107"
3480,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:13:32.107"
3180,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:13:45.294"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:13:45.294"
3480,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:13:45.294"
3180,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:13:58.729"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:13:58.729"
3480,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:13:58.729"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:14:15.379"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:14:15.379"
2640,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:14:15.379"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:14:30.270"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:14:30.270"
2640,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:14:30.270"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:14:44.367"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:14:44.367"
2640,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:14:44.367"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:14:58.381"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:14:58.381"
2640,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:14:58.381"
1860,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:15:12.596"
360,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:15:12.596"
2220,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:15:12.596"
1860,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:15:26.341"
360,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:15:26.342"
2220,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:15:26.342"
1860,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:15:40.232"
360,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:15:40.232"
2220,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:15:40.232"
1860,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:15:54.354"
360,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:15:54.354"
2220,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:15:54.354"
1860,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:16:08.031"
360,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:16:08.031"
2220,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:16:08.031"
1860,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:16:22.298"
360,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:16:22.298"
2220,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:16:22.298"
1860,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:16:36.316"
360,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:16:36.316"
2220,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:16:36.316"
1860,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:16:50.165"
360,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:16:50.165"
2220,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:16:50.165"
1860,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:17:04.356"
360,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:17:04.356"
2220,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:17:04.356"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:18:07.849"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:18:07.849"
2580,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:18:07.849"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:18:20.991"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:18:20.991"
2580,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:18:20.991"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:18:34.015"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:18:34.015"
2580,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:18:34.015"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:18:47.423"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:18:47.423"
2580,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:18:47.423"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:19:00.900"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:19:00.900"
2580,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:19:00.900"
2700,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:20:11.020"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:20:11.020"
3000,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:20:11.020"
2700,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:20:25.303"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:20:25.303"
3000,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:20:25.303"
2700,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:20:38.979"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:20:38.979"
3000,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:20:38.979"
2700,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:20:52.785"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:20:52.785"
3000,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:20:52.785"
2700,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:21:06.563"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:21:06.563"
3000,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:21:06.563"
2700,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:21:19.788"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:21:19.788"
3000,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:21:19.788"
2700,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:21:33.901"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:21:33.901"
3000,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:21:33.901"
2700,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:21:47.626"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:21:47.626"
3000,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:21:47.626"
2700,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:22:01.229"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:22:01.229"
3000,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:22:01.229"
1680,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:22:15.465"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:22:15.465"
1980,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:22:15.465"
1680,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:22:29.606"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:22:29.606"
1980,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:22:29.606"
1680,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:22:44.132"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:22:44.132"
1980,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:22:44.132"
1680,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:22:57.771"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:22:57.771"
1980,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:22:57.771"
1680,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:24:09.326"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:24:09.326"
2160,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:24:09.326"
1680,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:24:22.958"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:24:22.958"
2160,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:24:22.958"
1680,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:24:40.267"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:24:40.267"
2160,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:24:40.267"
1680,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:24:54.564"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:24:54.564"
2160,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:24:54.564"
1680,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:25:07.016"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:25:07.016"
1980,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:25:07.017"
1680,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:25:19.143"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:25:19.144"
1980,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:25:19.144"
1680,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:25:31.483"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:25:31.483"
1980,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:25:31.483"
1680,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:25:44.019"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:25:44.020"
1980,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:25:44.020"
1680,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:25:56.228"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:25:56.228"
1980,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:25:56.228"
1680,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:26:08.963"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:26:08.963"
1980,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:26:08.963"
1680,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:26:21.241"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:26:21.241"
1980,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:26:21.241"
1680,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:26:33.892"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:26:33.892"
1980,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:26:33.892"
1680,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:26:46.755"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:26:46.755"
1980,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:26:46.755"
1680,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:26:59.803"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:26:59.803"
1980,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:26:59.803"
2340,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:27:13.217"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:27:13.217"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:27:13.217"
2340,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:27:26.089"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:27:26.089"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:27:26.089"
2340,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:27:39.148"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:27:39.148"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:27:39.149"
2340,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:27:53.024"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:27:53.024"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:27:53.024"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:28:05.138"
660,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:28:05.139"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:28:05.139"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:28:17.133"
660,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:28:17.133"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:28:17.133"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:28:29.272"
660,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:28:29.272"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:28:29.272"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:28:41.581"
660,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:28:41.582"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:28:41.582"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:28:53.903"
660,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:28:53.903"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:28:53.903"
1680,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:29:07.282"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:29:07.282"
2160,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:29:07.282"
1680,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:29:20.556"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:29:20.556"
2160,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:29:20.556"
1680,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:29:34.137"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:29:34.137"
2160,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:29:34.137"
1680,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:29:50.547"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:29:50.548"
2160,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:29:50.548"
1680,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:30:04.100"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:30:04.100"
2160,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:30:04.100"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:30:17.768"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:30:17.768"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:30:17.768"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:30:31.386"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:30:31.386"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:30:31.386"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:30:44.597"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:30:44.598"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:30:44.598"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:30:57.816"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:30:57.816"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:30:57.816"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:31:11.705"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:31:11.706"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:31:11.706"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:31:25.611"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:31:25.611"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:31:25.611"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:31:38.666"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:31:38.666"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:31:38.667"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:31:52.730"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:31:52.730"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:31:52.730"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:32:06.500"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:32:06.500"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:32:06.500"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:32:19.571"
600,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:32:19.571"
2700,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:32:19.571"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:32:33.678"
600,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:32:33.678"
2700,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:32:33.678"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:32:47.331"
600,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:32:47.331"
2700,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:32:47.331"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:33:01.221"
600,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:33:01.221"
2700,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:33:01.221"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:33:15.679"
660,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:33:15.679"
2820,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:33:15.679"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:33:29.693"
660,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:33:29.693"
2820,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:33:29.693"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:33:44.266"
660,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:33:44.266"
2820,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:33:44.266"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:33:57.998"
660,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:33:57.998"
2820,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:33:57.998"
1920,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:34:11.978"
660,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:34:11.979"
2580,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:34:11.979"
1920,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:34:26.157"
660,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:34:26.157"
2580,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:34:26.157"
1920,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:34:40.000"
660,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:34:40.000"
2580,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:34:40.000"
1920,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:34:56.282"
660,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:34:56.282"
2580,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:34:56.282"
2220,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:35:09.496"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:35:09.496"
2520,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:35:09.496"
2220,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:35:22.256"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:35:22.256"
2520,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:35:22.256"
2220,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:35:35.144"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:35:35.144"
2520,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:35:35.144"
2220,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:35:48.576"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:35:48.577"
2520,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:35:48.577"
2220,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:36:01.470"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:36:01.470"
2520,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:36:01.470"
2220,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:36:14.235"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:36:14.235"
2520,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:36:14.235"
2220,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:36:26.728"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:36:26.728"
2520,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:36:26.728"
2220,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:36:38.838"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:36:38.838"
2520,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:36:38.838"
2220,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:36:51.675"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:36:51.675"
2520,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:36:51.675"
2220,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:37:04.210"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:37:04.210"
2520,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:37:04.210"
1620,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:38:16.644"
360,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:38:16.644"
1980,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:38:16.644"
1620,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:38:29.316"
360,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:38:29.316"
1980,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:38:29.316"
1620,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:38:42.406"
360,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:38:42.406"
1980,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:38:42.406"
1620,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:38:54.715"
360,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:38:54.715"
1980,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:38:54.716"
1740,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:39:07.771"
360,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:39:07.771"
2100,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:39:07.771"
1740,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:39:20.926"
360,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 08:39:20.926"
2100,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 08:39:20.926"
1740,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 08:39:34.184"
